time,url,filesize
2026-04-07T22:32:21Z,https://yukon.ca/en/travel-expense-report-mineral-exploration-roundup-january-19-25-2018,3956
2026-04-07T22:32:22Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-report,8090
2026-04-07T22:32:23Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-report-0,7817
2026-04-07T22:32:25Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-33,8089
2026-04-07T22:32:26Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-19,7850
2026-04-07T22:32:27Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-14,7450
2026-04-07T22:32:28Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-22,7996
2026-04-07T22:32:30Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-17,8627
2026-04-07T22:32:31Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-21,7814
2026-04-07T22:32:32Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-reports,7979
2026-04-07T22:32:33Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-39,7937
2026-04-07T22:32:34Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-28,8000
2026-04-07T22:32:36Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-34,7965
2026-04-07T22:32:37Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-report-7,8643
2026-04-07T22:32:38Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-36,7823
2026-04-07T22:32:40Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-27,7934
2026-04-07T22:32:41Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-12,8528
2026-04-07T22:32:42Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-30,7923
2026-04-07T22:32:43Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-report-1,7779
2026-04-07T22:32:44Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-13,8123
2026-04-07T22:32:46Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-15,7966
2026-04-07T22:32:47Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-report-8,7896
2026-04-07T22:32:48Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-report-4,7638
2026-04-07T22:32:50Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-38,8382
2026-04-07T22:32:51Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-29,8167
2026-04-07T22:32:52Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-35,7770
2026-04-07T22:32:53Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-23,7898
2026-04-07T22:32:54Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-20,8182
2026-04-07T22:32:56Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-report-3,8526
2026-04-07T22:32:57Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-report-2,7864
2026-04-07T22:32:57Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-43,7896
2026-04-07T22:32:59Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-report-6,7729
2026-04-07T22:32:59Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-42,7638
2026-04-07T22:33:01Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-16,7238
2026-04-07T22:33:02Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-report-9,7732
2026-04-07T22:33:03Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-25,7710
2026-04-07T22:33:04Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-45,8643
2026-04-07T22:33:05Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-24,7560
2026-04-07T22:33:05Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-26,7732
2026-04-07T22:33:06Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-44,7779
2026-04-07T22:33:06Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-46,7817
2026-04-07T22:33:07Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-40,7864
2026-04-07T22:33:08Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-31,7640
2026-04-07T22:33:10Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-report-5,7957
2026-04-07T22:33:11Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-32,7729
2026-04-07T22:33:12Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-41,8526
2026-04-07T22:33:13Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-11,8301
2026-04-07T22:33:14Z,https://yukon.ca/en/your-government/performance-and-finance/find-minister-travel-expense-reports/travel-expense-37,7816
2026-04-07T22:33:15Z,https://yukon.ca/en/travel-expense-report-federal-provincial-and-territorial-agriculture-conference-september-6-september-10,18243
2026-04-07T22:33:16Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-responsables-du-logement-federal-provinciaux-et-territoriaux-7-au-13-septembre,2460
2026-04-07T22:33:17Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-sommet-intergouvernemental-sur-lenergie-du-17-au-20-septembre,2445
2026-04-07T22:33:18Z,https://yukon.ca/fr/ceremonie-de-lordre-de-la-colombie-britannique-du-18-au-21-septembre,2424
2026-04-07T22:33:19Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-avec-la-secretaire-parlementaire-de-la-ministre-des-femmes-du-6-au-10-aout,2540
2026-04-07T22:33:20Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-federal-provinciaux-et-territoriaux-responsables-du-sport-les-jeux-dete-du-canada-et-les-reunions-sur-la-securite-dans-larctique-et-le-raccordement-au-reseau-electrique-du-6-au-15-aout,2990
2026-04-07T22:33:21Z,https://yukon.ca/fr/frais-de-deplacement-pour-les-reunions-sur-le-developpement-economique-le-21-aout,2386
2026-04-07T22:33:22Z,https://yukon.ca/fr/frais-de-deplacement-lies-la-signature-de-laccord-intertransporteurs-avec-china-airlines-du-24-au-31-aout,2770
2026-04-07T22:33:24Z,https://yukon.ca/fr/frais-de-deplacement-des-participants-aux-reunions-du-comite-du-commerce-interieur-et-sur-la-proposition-de-raccordement-au-reseau-electrique-de-la-colombie-britannique-du-3-au-10-juillet,2667
2026-04-07T22:33:25Z,https://yukon.ca/fr/frais-de-deplacement-pour-les-reunions-des-ministres-federales-provinciales-et-territoriales-responsables-de-la-condition-feminine-du-7-au-11-juillet,2625
2026-04-07T22:33:26Z,https://yukon.ca/fr/frais-de-deplacement-des-participants-la-conference-des-ministres-de-lenergie-et-des-mines-du-8-au-12-juillet,2946
2026-04-07T22:33:27Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-conseil-de-la-federation-du-19-au-25-juillet,2837
2026-04-07T22:33:28Z,https://yukon.ca/fr/frais-de-deplacement-pour-des-rencontres-liees-au-raccordement-du-reseau-electrique-du-20-au-25-juillet,14316
2026-04-07T22:33:29Z,https://yukon.ca/fr/node/28878,2437
2026-04-07T22:33:29Z,https://yukon.ca/fr/frais-de-deplacement-pour-les-reunions-des-ministres-federales-provinciales-et-territoriales-responsables-de-la-condition-feminine-du-7-au-11-juillet,2625
2026-04-07T22:33:30Z,https://yukon.ca/fr/frais-de-deplacement-pour-les-rencontres-des-premiers-ministres-du-1r-au-3-juin,3129
2026-04-07T22:33:31Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-salon-global-energy-show-du-10-au-12-juin,2383
2026-04-07T22:33:32Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-des-reunions-sur-le-developpement-economique-les-23-et-24-juin,2428
2026-04-07T22:33:33Z,https://yukon.ca/fr/frais-de-deplacement-au-conseil-des-ministres-sur-la-francophonie-canadienne-du-25-au-27-juin,2573
2026-04-07T22:33:34Z,https://yukon.ca/en/travel-expense-report-toronto-and-ottawa-meetings-may-8-18,18831
2026-04-07T22:33:35Z,https://yukon.ca/en/travel-expense-report-arctic-inspiration-prize-may-11-15,20853
2026-04-07T22:33:36Z,https://yukon.ca/fr/frais-de-deplacement-des-participants-la-conference-des-premiers-ministres-de-louest-canadien-du-20-au-25-mai,2850
2026-04-07T22:33:37Z,https://yukon.ca/fr/frais-de-deplacement-des-participants-au-salon-cansec-2025-du-26-au-30-mai,2576
2026-04-07T22:33:38Z,https://yukon.ca/en/travel-expense-report-leaders-conference-april-3-5,18614
2026-04-07T22:33:38Z,https://yukon.ca/en/travel-expense-report-pdac-march-1-5,18672
2026-04-07T22:33:39Z,https://yukon.ca/en/travel-expense-report-first-ministers-meetings-march-20-22,24931
2026-04-07T22:33:40Z,https://yukon.ca/en/travel-expense-report-mission-washington-february-9-16,25833
2026-04-07T22:33:41Z,https://yukon.ca/en/travel-expense-report-committee-internal-trade-february-27-march-2,18841
2026-04-07T22:33:42Z,https://yukon.ca/fr/frais-de-deplacement-pour-les-rencontres-des-premiers-ministres-du-12-au-16-janvier,9364
2026-04-07T22:33:43Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-congres-roundup-du-18-au-26-janvier,15182
2026-04-07T22:33:44Z,https://yukon.ca/en/travel-expense-report-committee-internal-trade-january-30-february-5,18984
2026-04-07T22:33:44Z,https://yukon.ca/en/travel-expense-report-yukon-days-december-1-18,40066
2026-04-07T22:33:45Z,https://yukon.ca/en/travel-expense-report-funeral-former-bc-premier-john-horgan-december-14-16,18818
2026-04-07T22:33:46Z,https://yukon.ca/en/travel-expense-report-council-federation-winter-meetings-december-13-19,24168
2026-04-07T22:33:47Z,https://yukon.ca/en/travel-expense-report-us-relations-meetings-december-18-23,22769
2026-04-07T22:33:48Z,https://yukon.ca/en/travel-expense-report-federal-provincial-and-territorial-ministers-early-learning-and-child-care,20689
2026-04-07T22:33:49Z,https://yukon.ca/fr/frais-de-deplacement-pour-des-rencontres-avec-des-ministres-federaux-du-12-au-20-septembre,3461
2026-04-07T22:33:50Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-sommet-annuel-de-la-region-economique-du-nord-ouest-du-pacifique-du-1,13089
2026-04-07T22:33:51Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-conseil-de-la-federation-du-15-au-17-juillet-2024,4255
2026-04-07T22:33:52Z,https://yukon.ca/fr/frais-de-deplacement-pour-une-reunion-de-developpement-des-affaires-le-31-juillet,2580
2026-04-07T22:33:53Z,https://yukon.ca/fr/frais-de-deplacement-pour-linauguration-du-quai-mineralier-le-27-juin,5545
2026-04-07T22:33:54Z,https://yukon.ca/fr/frais-de-deplacement-pour-lassemblee-generale-annuelle-des-ministres-provinciaux-et-territoriaux,9169
2026-04-07T22:33:55Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-federal-provinciaux-et-territoriaux-2,4109
2026-04-07T22:33:56Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-voyage-de-la-delegation-londres-du-6-au-15-juin,4235
2026-04-07T22:33:57Z,https://yukon.ca/fr/frais-de-deplacement-pour-des-rencontres-diplomatiques-du-12-au-14-juin,4507
2026-04-07T22:33:59Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-sommet-du-groupe-eurasia-des-rencontres-diplomatiques-et-le-congres,5350
2026-04-07T22:34:00Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-la-commemoration-du-jour-j-du-4-au-8-juin,4198
2026-04-07T22:34:01Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-la-reunion-du-conseil-canadien-des-ministres-des-forets-du-2-au-5,4645
2026-04-07T22:34:02Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-forum-des-premiers-ministres-du-nord-du-4-au-10-mai-2024,5337
2026-04-07T22:34:03Z,https://yukon.ca/fr/frais-de-deplacement-pour-participer-au-symposium-arctic-encounter-du-11-au-13-avril-2024,4923
2026-04-07T22:34:04Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-federaux-provinciaux-et-territoriaux-responsables-du-travail-du-5-au-7-avril,6651
2026-04-07T22:34:05Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-aux-funerailles-de-brian-mulroney-du-21-au-24-mars-2024,4651
2026-04-07T22:34:06Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-montreal-du-21-au-25-fevrier-2024,2771
2026-04-07T22:34:07Z,https://yukon.ca/en/travel-expense-report-meeting-minister-wilkinson-january-4-january-5-2024,2649
2026-04-07T22:34:08Z,https://yukon.ca/fr/frais-de-deplacement-pour-une-rencontre-entre-le-premier-ministre-et-le-ministre-wilkinson-consul,3619
2026-04-07T22:34:09Z,https://yukon.ca/fr/frais-de-deplacement-du-ministre-silver-pour-assister-au-forum-sur-lexploration-miniere-du-19-au-25,3232
2026-04-07T22:34:10Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-au-congres-roundup-du-20-au-23-janvier-2024,3499
2026-04-07T22:34:11Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-au-congres-roundup-du-20-au-25-janvier-2024,3625
2026-04-07T22:34:12Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-au-congres-roundup-du-21-au-26-janvier-2024,2280
2026-04-07T22:34:13Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-des-finances-provincialterritorialfederal-du-11,2927
2026-04-07T22:34:14Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-participation-du-ministre-mostyn-aux-journees-du-yukon-du-2-au-6-decembre-2023,4553
2026-04-07T22:34:16Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-participation-aux-journees-du-yukon-du-2-au-7-decembre-2023,2314
2026-04-07T22:34:17Z,https://yukon.ca/fr/frais-de-deplacement-du-ministre-streicker-pour-la-participation-aux-journees-du-yukon-du-3-au-8-decembre-2023,4177
2026-04-07T22:34:18Z,https://yukon.ca/fr/frais-de-deplacement-du-ministre-clarke-pour-les-journees-du-yukon-du-2-au-8-decembre-2023,2358
2026-04-07T22:34:19Z,https://yukon.ca/fr/frais-de-deplacement-du-premier-ministre-ranj-pillai-pour-les-journees-du-yukon-et-une-rencontre,3698
2026-04-07T22:34:20Z,https://yukon.ca/fr/frais-de-deplacement-rencontrer-le-cabinet-ministeriel-de-la-colombie-britannique-et-des-leaders-des,2259
2026-04-07T22:34:22Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-du-conseil-de-la-federation-du-3-au-7-novembre-2023,3349
2026-04-07T22:34:23Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-mission-en-europe-du-24-au-30-novembre-2023,3641
2026-04-07T22:34:24Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-au-forum-de-banff-du-20-octobre-2023,2607
2026-04-07T22:34:25Z,https://yukon.ca/fr/rencontre-ministerielle-avec-le-premier-ministre-david-eby-du-27-au-29-octobre-2023,3436
2026-04-07T22:34:27Z,https://yukon.ca/fr/frais-de-deplacement-pour-participer-la-mission-commerciale-en-asie-du-7-au-24-septembre-2023,3608
2026-04-07T22:34:28Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-la-reunion-des-ministres-federaux-tenue-du-20-au-22-septembre,2044
2026-04-07T22:34:30Z,https://yukon.ca/fr/frais-de-deplacement-pour-participer-au-denver-gold-forum-du-11-au-21-septembre-2023,2590
2026-04-07T22:34:31Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-forum-sur-la-lutte-contre-la-violence-fondee-sur-le-genre-du-5-au-7,3196
2026-04-07T22:34:32Z,https://yukon.ca/fr/frais-de-deplacement-pour-participer-la-mission-commerciale-en-asie-du-7-au-13-septembre-2023,2983
2026-04-07T22:34:33Z,https://yukon.ca/fr/frais-de-deplacement-pour-les-rencontres-annuelles-des-ministres-du-1er-au-7-septembre-2023,4730
2026-04-07T22:34:34Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-conference-des-ministres-de-lenergie-et-des-mines-du-27-aout-au-1er,2980
2026-04-07T22:34:35Z,https://yukon.ca/fr/frais-de-deplacement-pour-une-visite-qikiqtaruk-du-21-au-23-aout-2023,2419
2026-04-07T22:34:36Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-signature-de-laccord-de-la-zone-extracotiere-le-10-aout-2023,3480
2026-04-07T22:34:38Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-reunion-annuelle-des-ministres-federal-provinciaux-et-territoriaux,3069
2026-04-07T22:34:39Z,https://yukon.ca/fr/frais-de-deplacement-pour-les-festivites-de-haa-kusteeyi-du-29-au-30-juillet-2023,2563
2026-04-07T22:34:40Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-125e-anniversaire-du-chemin-de-fer-white-pass-yukon-route-du-29-au-30,2790
2026-04-07T22:34:41Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-du-conseil-canadien-des-ministres-de-lenvironnement-du-25-au,2824
2026-04-07T22:34:42Z,https://yukon.ca/fr/frais-de-deplacement-pour-une-rencontre-avec-le-premier-ministre-de-la-nouvelle-ecosse-les-25-et-26,2987
2026-04-07T22:34:43Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-federal-provinciaux-et-territoriaux-de-lagriculture-du-18-au-22-juillet-2023,3300
2026-04-07T22:34:44Z,https://yukon.ca/en/travel-expense-report-2023-north-american-indigenous-games-july-14-july-17-2023,2881
2026-04-07T22:34:45Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-sommet-annuel-de-la-region-economique-du-nord-ouest-du-pacifique-du-14,3356
2026-04-07T22:34:46Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-reunion-des-ministres-des-gouvernements-territoriaux-provinciaux-et-0,3082
2026-04-07T22:34:47Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-reunion-du-conseil-des-ministres-de-leducation-canada-du-11-au-14,2939
2026-04-07T22:34:48Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-estivale-du-conseil-de-la-federation-du-9-au-13-juillet-2023,3645
2026-04-07T22:34:49Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-conference-du-conseil-des-ministres-sur-la-francophonie-canadienne-du-5,2991
2026-04-07T22:34:50Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-federal-provinciaux-et-territoriaux-0,3074
2026-04-07T22:34:51Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-conference-des-premiers-ministres-de-louest-canadien-du-25-au-27-juin,3239
2026-04-07T22:34:52Z,https://yukon.ca/en/travel-expense-report-fpt-ministers-infrastructure-meeting-june-19-23-2023,2804
2026-04-07T22:34:53Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-federal-provinciaux-et-territoriaux-1,2871
2026-04-07T22:34:54Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-provinciaux-et-territoriaux-responsables-des-0,2979
2026-04-07T22:34:55Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-avec-relations-couronne-autochtones-et-affaires-du-nord,3018
2026-04-07T22:34:56Z,https://yukon.ca/en/travel-expense-report-rendezvous-canada-may-28-june-1-2023,2690
2026-04-07T22:34:58Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-forum-des-premiers-ministres-du-nord-du-16-au-17-mai-2023,3707
2026-04-07T22:34:59Z,https://yukon.ca/fr/frais-de-deplacement-pour-des-rencontres-ministerielles-du-3-au-6-mai-2023,2474
2026-04-07T22:35:00Z,https://yukon.ca/fr/frais-de-deplacement-pour-les-reunions-avec-le-premier-ministre-ford-et-des-intervenants-du-30-avril,4268
2026-04-07T22:35:01Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-avec-air-north-du-6-au-8-avril-2023,2837
2026-04-07T22:35:02Z,https://yukon.ca/fr/frais-de-deplacement-pour-une-rencontre-avec-une-premiere-nation-le-17-mars-2023,3026
2026-04-07T22:35:03Z,https://yukon.ca/fr/frais-de-deplacement-pour-les-jeux-dhiver-du-canada-2023-du-15-au-20-fevrier-2023,2822
2026-04-07T22:35:04Z,https://yukon.ca/fr/frais-de-deplacement-du-premier-ministre-et-ministre-du-developpement-economique-pour-des-reunions,3862
2026-04-07T22:35:06Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-reunion-des-ministres-federal-provinciaux-et-territoriaux-des-finances,2609
2026-04-07T22:35:06Z,https://yukon.ca/en/travel-expense-report-vric-meetings-january-29-30-2023,2439
2026-04-07T22:35:08Z,https://yukon.ca/fr/frais-de-deplacement-pour-les-jeux-dhiver-du-canada-2023-du-28-au-31-janvier-2023,2695
2026-04-07T22:35:09Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-vancouver-resource-investment-conference-du-28-au-30-janvier-2023,2622
2026-04-07T22:35:10Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-forum-sur-lexploration-miniere-de-lassociation-mineral-exploration-du,4930
2026-04-07T22:35:11Z,https://yukon.ca/fr/frais-de-voyage-pour-le-colloque-fpt-sur-la-confiance-numerique-et-la-cybersecurite-du-20-au-26,3104
2026-04-07T22:35:12Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-participation-aux-ateliers-de-negociation-autochtones-daffinity-north,2567
2026-04-07T22:35:13Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-delegation-canadienne-la-cop15-la-convention-sur-la-diversite,2929
2026-04-07T22:35:14Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-reunion-des-ministres-federal-provinciaux-et-territoriaux-1,2986
2026-04-07T22:35:15Z,https://yukon.ca/fr/frais-de-deplacement-pour-participer-aux-journees-du-yukon-la-reunion-annuelle-du-comite-du-commerce,3489
2026-04-07T22:35:16Z,https://yukon.ca/fr/frais-de-deplacement-pour-participer-aux-journees-du-yukon-du-3-au-8-decembre-2022,3029
2026-04-07T22:35:17Z,https://yukon.ca/fr/frais-de-deplacement-pour-les-journees-du-yukon-et-les-rencontres-bilaterales-avec-le-gouvernement,3369
2026-04-07T22:35:18Z,https://yukon.ca/en/travel-expense-report-ministerial-meetings-november-27-to-december-1-2022,2212
2026-04-07T22:35:19Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-reunion-des-ministres-federal-provinciaux-et-territoriaux-de-la-sante,3298
2026-04-07T22:35:20Z,https://yukon.ca/fr/frais-de-deplacement-pour-des-reunions-sur-le-tourisme-le-logement-et-les-infrastructures-du-4-au-6,2455
2026-04-07T22:35:21Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-conference-carbon-capture-canada-du-19-au-22-septembre-2022,2372
2026-04-07T22:35:23Z,https://yukon.ca/fr/frais-de-deplacement-pour-participer-des-reunions-sur-lexploitation-des-metaux-precieux-et-de-lor-du,2688
2026-04-07T22:35:24Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-forum-du-cercle-arctique-au-groenland-du-23-au-30-aout-2022,3754
2026-04-07T22:35:25Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-aux-jeux-dete-du-canada-du-3-au-8-aout-2022,2455
2026-04-07T22:35:26Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-sommet-de-la-region-economique-du-nord-ouest-du-pacifique-du-21-au-31,3850
2026-04-07T22:35:27Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-visite-du-ministre-aklavik-et-lile-herschel-du-11-au-16-juillet-2022,3150
2026-04-07T22:35:28Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-federal-provinciaux-et-territoriaux-fpt,2610
2026-04-07T22:35:29Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-federale-provinciale-territoriale-des-ministres-0,2769
2026-04-07T22:35:30Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-participation-au-conseil-de-la-federation-du-7-au-13-juillet-2022,3129
2026-04-07T22:35:31Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-conference-des-ministres-de-lenergie-et-des-mines-du-5-au-9-juillet,2465
2026-04-07T22:35:32Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-conference-du-conseil-des-ministres-de-leducation-du-canada-du-4-au-6,2438
2026-04-07T22:35:33Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-la-fete-de-lindependance-4-juillet-2022,2583
2026-04-07T22:35:34Z,https://yukon.ca/fr/frais-de-deplacement-pour-des-reunions-propos-dun-film-de-developpement-economique-du-29-juin-au-2,2448
2026-04-07T22:35:36Z,https://yukon.ca/fr/frais-de-deplacement-pour-des-rencontres-avec-des-ministres-federaux-et-la-reunion-au-sommet-des,2997
2026-04-07T22:35:37Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-conference-et-les-reunions-de-lacpe-ottawa-et-new-york-du-12-au-17-juin,2760
2026-04-07T22:35:38Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-conference-de-lacpe-du-12-au-15-juin-2022,2898
2026-04-07T22:35:39Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-reunion-des-ministre-federal-provinciaux-et-territoriaux-de-la-sante-du,2833
2026-04-07T22:35:40Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-conference-des-premiers-ministres-de-louest-du-25-au-30-mai,3153
2026-04-07T22:35:41Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-visite-du-chantier-du-projet-dagrandissement-de-la-centrale,2551
2026-04-07T22:35:42Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-vancouver-resource-investment-conference-et-le-forum-sur-lexploration-0,2804
2026-04-07T22:35:43Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-vol-inaugural-dair-north-et-des-reunions-avec-le-premier-ministre-et,4336
2026-04-07T22:35:44Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-vol-inaugural-dair-north-et-des-reunions-avec-le-premier-ministre-et,4336
2026-04-07T22:35:45Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-rencontre-des-ministres-federal-provinciaux-et-territoriaux-de,2835
2026-04-07T22:35:46Z,https://yukon.ca/fr/frais-de-deplacement-pour-le-forum-de-lautomne-des-membres-de-westac-du-7-au-12-decembre-2021,2452
2026-04-07T22:35:47Z,https://yukon.ca/fr/frais-de-deplacement-pour-assister-des-rencontres-au-sujet-de-destination-canada-du-28-septembre-au,2659
2026-04-07T22:35:48Z,https://yukon.ca/fr/frais-de-deplacement-pour-la-conference-de-lassociation-canadienne-des-prospecteurs-et-entrepreneurs,3081
